ID,longtitude,latitude,properties_url,properties_city,properties_name,properties/state,address,postal_code,provider_brand_name
173,-122.2034638,47.37212723,https://www.walgreens.com/findcare/vaccination/covid-19,KENT,Walgreen Drug Store,WA,25605 104TH AVE SE,98030,Walgreens
174,-122.3382062,47.6098146,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,222 PIKE ST,98101,Walgreens
175,-122.3216274,47.60859162,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreens Pharmacy at First Hill,WA,747 BROADWAY AVE,98122,Walgreens
176,-122.3123689,47.62356123,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,500 15TH AVE E,98112,Walgreens
177,-122.3210051,47.61507997,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,1531 BROADWAY,98122,Walgreens
178,-122.3768668,47.66832017,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,5409 15TH AVE NW,98107,Walgreens
179,-122.3010395,47.59943115,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,2400 S JACKSON ST,98144,Walgreens
180,-122.3546089,47.5178271,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,9456 16TH AVE SW,98106,Walgreens
181,-122.319282,47.61329291,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Community Pharmacy,WA,1409 11TH AVE,98122,Community (Walgreens)
182,-122.3454097,47.61877301,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,566 DENNY WAY,98109,Walgreens
183,-122.3760593,47.54548613,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,6330 35TH AVE SW,98126,Walgreens
184,-122.3418812,47.661241,https://www.walgreens.com/findcare/vaccination/covid-19,SEATTLE,Walgreen Drug Store,WA,4468 STONE WAY N,98103,Walgreens
185,-122.2859852,47.47443808,https://www.walgreens.com/findcare/vaccination/covid-19,TUKWILA,Walgreen Drug Store,WA,3716 S 144TH ST,98168,Walgreens
186,-120.5623814,46.60048718,https://www.walgreens.com/findcare/vaccination/covid-19,YAKIMA,Walgreen Drug Store,WA,4001 SUMMITVIEW AVE,98908,Walgreens
187,-120.5944494,46.5850516,https://www.walgreens.com/findcare/vaccination/covid-19,YAKIMA,Walgreen Drug Store,WA,6400 W NOB HILL BLVD,98908,Walgreens
188,-120.5177879,46.59928385,https://www.walgreens.com/findcare/vaccination/covid-19,YAKIMA,Walgreen Drug Store,WA,610 W YAKIMA AVE,98902,Walgreens
189,-122.2929054,47.25044499,https://www.walgreens.com/findcare/vaccination/covid-19,EDGEWOOD,Walgreen Drug Store,WA,729 MERIDIAN AVE E,98371,Walgreens
190,-122.3815463,47.29686753,https://www.walgreens.com/findcare/vaccination/covid-19,FEDERAL WAY,Walgreen Drug Store,WA,34008 HOYT RD SW,98023,Walgreens
191,-122.2954905,47.05339664,https://www.walgreens.com/findcare/vaccination/covid-19,GRAHAM,Walgreen Drug Store,WA,22320 MERIDIAN AVE E,98338,Walgreens
192,-122.5470817,47.17946476,https://www.walgreens.com/findcare/vaccination/covid-19,LAKEWOOD,Walgreen Drug Store,WA,8224 STEILACOOM BLVD SW,98498,Walgreens
193,-122.5176655,47.1716274,https://www.walgreens.com/findcare/vaccination/covid-19,LAKEWOOD,Walgreen Drug Store,WA,9505 BRIDGEPORT WAY SW,98499,Walgreens
194,-122.2938021,47.12619901,https://www.walgreens.com/findcare/vaccination/covid-19,PUYALLUP,Walgreen Drug Store,WA,14308 MERIDIAN E,98373,Walgreens
195,-122.2935054,47.15018467,https://www.walgreens.com/findcare/vaccination/covid-19,PUYALLUP,Walgreen Drug Store,WA,4404 S MERIDIAN,98373,Walgreens
196,-122.3565601,47.15117121,https://www.walgreens.com/findcare/vaccination/covid-19,PUYALLUP,Walgreen Drug Store,WA,11509 CANYON RD E,98373,Walgreens
197,-122.2925572,47.09767711,https://www.walgreens.com/findcare/vaccination/covid-19,PUYALLUP,Walgreen Drug Store,WA,10302 SUNRISE BLVD E,98374,Walgreens
198,-122.4334894,47.18031177,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Walgreen Drug Store,WA,8405 PACIFIC AVE,98444,Walgreens
199,-122.4333578,47.22348943,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Walgreen Drug Store,WA,3737 PACIFIC AVE,98418,Walgreens
200,-122.4342982,47.20590038,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Walgreen Drug Store,WA,5602 PACIFIC AVE,98408,Walgreens
201,-122.4336826,47.14714192,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Walgreen Drug Store,WA,12105 PACIFIC AVE S,98444,Walgreens
202,-122.4341566,47.11847215,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Walgreen Drug Store,WA,15225 PACIFIC AVE S,98444,Walgreens
203,-122.4469041,47.26442722,https://www.walgreens.com/findcare/vaccination/covid-19,TACOMA,Community Pharmacy,WA,1 TACOMA AVE N,98403,Community (Walgreens)
204,-123.8210602,46.9718171,https://www.safeway.com/pharmacy/covid-19.html,Aberdeen,Safeway 1546,WA,221 W Heron,98520,Safeway
205,-122.6137698,48.5123932,https://www.safeway.com/pharmacy/covid-19.html,Anacortes,Safeway 0593,WA,911 11th St,98221,Safeway
206,-122.1296112,48.1822973,https://www.safeway.com/pharmacy/covid-19.html,Arlington,Safeway 1522,WA,20500 Olympic Place,98223,Safeway
207,-122.1821335,48.1516528,https://www.safeway.com/pharmacy/covid-19.html,Arlington,Safeway 0534 Safeway,WA,3532 172nd St,98223,Safeway
208,-122.2117922,47.2429989,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Auburn,Haggen 3438,WA,1406 Lake Tapps Pkwy SE,98092,Haggen
209,-122.2297055,47.30638,https://www.safeway.com/pharmacy/covid-19.html,Auburn,Safeway 0531,WA,101 Auburn Way S,98002,Safeway
210,-122.5218933,47.6350962,https://www.safeway.com/pharmacy/covid-19.html,Bainbridge Island,Safeway 1252,WA,253 High School Rd N E,98110,Safeway
211,-122.5489462,45.7817691,https://www.safeway.com/pharmacy/covid-19.html,Battle Ground,Safeway 4313,WA,904 West Main Street,98604,Safeway
212,-122.5623548,45.7817854,https://www.albertsons.com/pharmacy/covid-19.html,Battle Ground,Albertsons 2592,WA,2108 W Main Street,98604,Albertsons
213,-122.8259895,47.4536753,https://www.safeway.com/pharmacy/covid-19.html,Belfair,Safeway 1571,WA,23961 N.e. State Route 3,98528,Safeway
214,-122.2032037,47.6129984,https://www.safeway.com/pharmacy/covid-19.html,Bellevue,Safeway 1600,WA,300 Bellevue Way Ne,98004,Safeway
215,-122.1568607,47.6256102,https://www.safeway.com/pharmacy/covid-19.html,Bellevue,Safeway 0490,WA,1645 140th N E,98005,Safeway
216,-122.4467819,48.7691442,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Bellingham,Haggen 3460,WA,2900 Woburn St,98226,Haggen
217,-122.4607394,48.7745032,https://www.safeway.com/pharmacy/covid-19.html,Bellingham,Safeway 3285,WA,1275 E Sunset Dr,98226,Safeway
218,-122.5036017,48.7190278,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Bellingham,Haggen 3439,WA,1401 12th St,98225,Haggen
219,-122.4865651,48.7677659,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Bellingham,Haggen 3430,WA,2814 Meridian St,98225,Haggen
220,-122.1485797,47.1667113,https://www.safeway.com/pharmacy/covid-19.html,Bonney Lake,Safeway 0544,WA,21301 Hwy 410,98391,Safeway
221,-122.2076346,47.809921,https://www.safeway.com/pharmacy/covid-19.html,Bothell,Safeway 0535,WA,20711 Bothell Hwy,98012,Safeway
222,-122.2230045,47.7787443,https://www.safeway.com/pharmacy/covid-19.html,Bothell,Safeway 1864,WA,24040 Bothell-everett Hwy,98021,Safeway
223,-122.1894068,47.8766604,https://www.albertsons.com/pharmacy/covid-19.html,Bothell,Albertsons 1413,WA,3322 132nd St S.E.,98012,Albertsons
224,-122.654956,47.5697604,https://www.safeway.com/pharmacy/covid-19.html,Bremerton,Safeway 1467,WA,900 N Callow,98312,Safeway
225,-122.6330145,47.6207543,https://www.safeway.com/pharmacy/covid-19.html,Bremerton,Safeway 1524,WA,1401 N.e. Mcwilliams,98311,Safeway
226,-122.3391446,47.4713011,https://www.safeway.com/pharmacy/covid-19.html,Burien,Safeway 1664,WA,138 Sw 148th St,98166,Safeway
227,-122.3379583,47.4890506,https://www.safeway.com/pharmacy/covid-19.html,BURIEN,Safeway 3120,WA,12725 1ST AVE SOUTH,98168,Safeway
228,-122.341004,48.4692798,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Burlington,Haggen 3436,WA,757 Haggen Dr,98233,Haggen
229,-122.4016753,45.5869683,https://www.safeway.com/pharmacy/covid-19.html,Camas,Safeway 1287,WA,800 N.e. Third,98607,Safeway
230,-122.9832454,46.7276216,https://www.safeway.com/pharmacy/covid-19.html,Centralia,Safeway 1495,WA,1129 Harrison,98531,Safeway
231,-122.9562639,46.6551233,https://www.safeway.com/pharmacy/covid-19.html,Chehalis,Safeway 3525,WA,1100 S. Market Blvd.,98532,Safeway
232,-120.0215862,47.8418034,https://www.safeway.com/pharmacy/covid-19.html,Chelan,Safeway 3265 Safeway,WA,106 West Manson Road,98816,Safeway
233,-117.5696309,47.5058714,https://www.safeway.com/pharmacy/covid-19.html,Cheney,Safeway 1740,WA,2710 1st Street,99004,Safeway
234,-117.0451911,46.421235,https://www.albertsons.com/pharmacy/covid-19.html,Clarkston,Albertsons 0241,WA,400 Bridge Street,99403,Albertsons
235,-120.9557363,47.195656,https://www.safeway.com/pharmacy/covid-19.html,Cle Elum,Safeway 1135,WA,804 West First,98922,Safeway
236,-117.9087117,48.5477321,https://www.safeway.com/pharmacy/covid-19.html,Colville,Safeway 0385,WA,391 N. Main St,99114,Safeway
237,-122.1170338,47.3565839,https://www.safeway.com/pharmacy/covid-19.html,Covington,Safeway 0792,WA,17023 Se 272nd_st,98042,Safeway
238,-122.3016876,47.4100194,https://www.safeway.com/pharmacy/covid-19.html,Des Moines,Safeway 3540,WA,21401 Pacific Hwy S,98198,Safeway
239,-121.9870063,47.7263395,https://www.safeway.com/pharmacy/covid-19.html,Duvall,Safeway 1572,WA,14020 Main Street Ne,98019,Safeway
240,-120.2830099,47.405034,https://www.safeway.com/pharmacy/covid-19.html,East Wenatchee,Safeway 3521,WA,510 Grant Rd,98802,Safeway
241,-122.3468645,47.7845464,https://www.safeway.com/pharmacy/covid-19.html,Edmonds,Safeway 1297,WA,23632 Hwy 99,98026,Safeway
242,-120.5451837,46.9960717,https://www.safeway.com/pharmacy/covid-19.html,Ellensburg,Safeway 1630,WA,400 North Ruby St.,98926,Safeway
243,-121.9821396,47.1981734,https://www.safeway.com/pharmacy/covid-19.html,Enumclaw,Safeway 0494,WA,152 Roosevelt Ave E,98022,Safeway
244,-119.5604959,47.3099109,https://www.safeway.com/pharmacy/covid-19.html,Ephrata,Safeway 1544,WA,1150 Basin St S.w.,98823,Safeway
245,-122.2428016,47.8808004,https://www.albertsons.com/pharmacy/covid-19.html,Everett,Albertsons 1461,WA,520 128th St. S.W.,98204,Albertsons
246,-122.2212026,47.9289966,https://www.safeway.com/pharmacy/covid-19.html,Everett,Safeway 3298,WA,7601 Evergreen Way,98203,Safeway
247,-122.2072995,47.8973511,https://www.safeway.com/pharmacy/covid-19.html,Everett,Safeway 0503 Safeway,WA,11031 19th Ave S E,98208,Safeway
248,-122.2024366,47.9941025,https://www.safeway.com/pharmacy/covid-19.html,Everett,Safeway 0474,WA,1715 Broadway,98201,Safeway
249,-122.1557974,47.8754653,https://www.safeway.com/pharmacy/covid-19.html,Everett,Safeway 2645,WA,5802 134th Place Se,98208,Safeway
250,-122.2145304,47.9623992,https://www.safeway.com/pharmacy/covid-19.html,Everett,Safeway 1484,WA,4128 Rucker Avenue,98203,Safeway
251,-122.3200526,47.3138225,https://www.safeway.com/pharmacy/covid-19.html,Federal Way,Safeway 1555,WA,1207 S 320th,98003,Safeway
252,-122.5828033,48.8429963,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Ferndale,Haggen 3493,WA,1815 Main St,98248,Haggen
253,-122.606829,47.3609443,https://www.albertsons.com/pharmacy/covid-19.html,Gig Harbor,Albertsons 4406,WA,11330 N W 51st Ave,98332,Albertsons
254,-122.5780053,47.3021339,https://www.safeway.com/pharmacy/covid-19.html,Gig Harbor,Safeway 3321,WA,4831 Point Fosdick Dr Nw,98335,Safeway
255,-122.2982738,47.0540056,https://www.safeway.com/pharmacy/covid-19.html,Graham,Safeway 0547 Safeway,WA,10105 224th St E,98338,Safeway
256,-119.0075887,47.9416017,https://www.safeway.com/pharmacy/covid-19.html,Grand Coulee,Safeway 3247,WA,320 Midway Ave.,99133,Safeway
257,-119.8949152,46.2554866,https://www.safeway.com/pharmacy/covid-19.html,Grandview,Safeway 1593,WA,610 E. Wine Country Road,98930,Safeway
258,-122.670574,45.6817496,https://www.safeway.com/pharmacy/covid-19.html,Hazel Dell,Safeway 4405,WA,408 N.e. 81st,98665,Safeway
259,-122.0507705,47.5415358,https://www.safeway.com/pharmacy/covid-19.html,Issaquah,Safeway 1624,WA,735 N W Gilman Blvd,98027,Safeway
260,-122.017203,47.543932,https://www.safeway.com/pharmacy/covid-19.html,Issaquah,Safeway 3006,WA,1451 Highlands Dr Ne,98029,Safeway
261,-122.9030374,46.1414287,https://www.safeway.com/pharmacy/covid-19.html,Kelso,Safeway 2637,WA,411 Three Rivers Drive,98626,Safeway
262,-122.2496633,47.7588674,https://www.safeway.com/pharmacy/covid-19.html,Kenmore,Safeway 3500,WA,6850 N E Bothell Way,98028,Safeway
263,-119.1949343,46.2139253,https://www.albertsons.com/pharmacy/covid-19.html,Kennewick,Albertsons 3253,WA,5204 West Clearwater,99336,Albertsons
264,-119.1633784,46.2086528,https://www.safeway.com/pharmacy/covid-19.html,Kennewick,Safeway 0335,WA,2825 W Kennewick Avenue,99336,Safeway
265,-122.1976341,47.4151099,https://www.safeway.com/pharmacy/covid-19.html,Kent,Safeway 0459,WA,20830 108th S E,98031,Safeway
266,-122.2486084,47.3806742,https://www.safeway.com/pharmacy/covid-19.html,Kent,Safeway 1294,WA,210 Washington Ave S,98032,Safeway
267,-122.1690665,47.356628,https://www.safeway.com/pharmacy/covid-19.html,Kent,Safeway 1966,WA,13101 Se Kent-kangley Road,98030,Safeway
268,-122.4981528,47.7957318,https://www.albertsons.com/pharmacy/covid-19.html,Kingston,Albertsons 0186,WA,8196 SR 104,98346,Albertsons
269,-122.1763579,47.7323717,https://www.safeway.com/pharmacy/covid-19.html,Kirkland,Safeway 0526 Safeway,WA,14444 124th Ave N E,98034,Safeway
270,-122.2083816,47.7231249,https://www.safeway.com/pharmacy/covid-19.html,Kirkland,Safeway 2734,WA,10020 Ne 137th Street,98034,Safeway
271,-122.1756246,47.678792,https://www.safeway.com/pharmacy/covid-19.html,Kirkland,Safeway 1142,WA,12519 N E 85th St,98033,Safeway
272,-122.8244029,46.9978826,https://www.safeway.com/pharmacy/covid-19.html,Lacey,Safeway 0543 Safeway,WA,4700 Yelm Rd S E,98503,Safeway
273,-122.8020041,47.0392623,https://www.safeway.com/pharmacy/covid-19.html,Lacey,Safeway 1977,WA,6200 Pacific Avenue Se,98503,Safeway
274,-122.1128569,47.9990157,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Lake Stevens,Haggen 3600,WA,8915 Market Place NE,98258,Haggen
275,-122.1056844,48.0037612,https://www.safeway.com/pharmacy/covid-19.html,Lake Stevens,SAFEWAY 1803,WA,717 State Route 9 NE,98258,Safeway
276,-122.5214369,47.1643053,https://www.safeway.com/pharmacy/covid-19.html,Lakewood,Safeway 1645,WA,10223 Gravelly Lake Dr. S.w.,98499,Safeway
277,-120.6479591,47.5969279,https://www.safeway.com/pharmacy/covid-19.html,Leavenworth,Safeway 1589,WA,116 Riverbend Dr.,98826,Safeway
278,-117.105718,47.6694467,https://www.albertsons.com/pharmacy/covid-19.html,Liberty Lake,Albertsons 2248,WA,1304 N. Liberty Lake Rd.,99019,Albertsons
279,-122.9632776,46.1483234,https://www.safeway.com/pharmacy/covid-19.html,Longview,Safeway 1078,WA,2930 Ocean Beach Highway,98632,Safeway
280,-122.9406275,46.1366741,https://www.safeway.com/pharmacy/covid-19.html,Longview,Safeway 0091,WA,1227 15th Avenue,98632,Safeway
281,-122.4894973,48.9343255,https://www.safeway.com/pharmacy/covid-19.html,Lynden,Safeway 1930,WA,8071 Guide Meridian Road #101,98264,Safeway
282,-122.2832192,47.8810777,https://www.albertsons.com/pharmacy/covid-19.html,Lynnwood,Albertsons 0469,WA,12811 Beverly Park Rd.,98087,Albertsons
283,-122.3189622,47.8224691,https://www.safeway.com/pharmacy/covid-19.html,Lynnwood,Safeway 0485,WA,19500 Highway 99,98036,Safeway
284,-122.2858417,47.8636543,https://www.safeway.com/pharmacy/covid-19.html,Lynnwood,Safeway 3523,WA,14826 Highway 99,98087,Safeway
285,-122.0471782,47.3949913,https://www.safeway.com/pharmacy/covid-19.html,Maple Valley,Safeway 1471,WA,26916 Maple Valley Rd.,98038,Safeway
286,-122.1814822,48.0507918,https://www.albertsons.com/pharmacy/covid-19.html,Marysville,Albertsons 0471,WA,301 Marysville Mall #60,98270,Albertsons
287,-122.1826125,48.0768906,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Marysville,Haggen 3604,WA,3711 88th Street NE,98270,Haggen
288,-122.1767704,48.0626036,https://www.safeway.com/pharmacy/covid-19.html,Marysville,Safeway 1485,WA,1258 State Street,98270,Safeway
289,-122.2980868,47.2489006,https://www.safeway.com/pharmacy/covid-19.html,Milton,Safeway 3545,WA,900 E Meridian Suite 12,98354,Safeway
290,-121.9698304,47.8600292,https://www.safeway.com/pharmacy/covid-19.html,Monroe,Safeway 0537 Safeway,WA,19651 Hwy 2,98272,Safeway
291,-119.2705242,47.1299467,https://www.safeway.com/pharmacy/covid-19.html,Moses Lake,Safeway 3252 Safeway,WA,601 South Pioneer Way Suite-a,98837,Safeway
292,-122.2928595,47.8079054,https://www.albertsons.com/pharmacy/covid-19.html,Mountlake Terrace,Albertsons 0414,WA,4301 212th Street S W,98043,Albertsons
293,-122.3099363,48.4222267,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Mount Vernon,Haggen 3450,WA,2601 E Division St,98274,Haggen
294,-122.3393333,48.4376937,https://www.safeway.com/pharmacy/covid-19.html,Mt Vernon,Safeway 1472,WA,315 East College,98273,Safeway
295,-122.1699222,47.5394702,https://www.safeway.com/pharmacy/covid-19.html,Newcastle,Safeway 0558,WA,6911 Coal Creek Parkway_s E,98059,Safeway
296,-117.0426461,48.1833246,https://www.safeway.com/pharmacy/covid-19.html,Newport,Safeway 1159,WA,121 W Walnut,99156,Safeway
297,-121.7935869,47.4872634,https://www.safeway.com/pharmacy/covid-19.html,No. Bend,Safeway 1528,WA,460 S. W. Mt. Si Blvd.,98045,Safeway
298,-122.6635883,48.2864147,https://www.safeway.com/pharmacy/covid-19.html,Oak Harbor,Safeway 0402,WA,1450 SW Erie St,98277,Safeway
299,-122.8481106,47.0429509,https://www.albertsons.com/pharmacy/covid-19.html,Olympia,Albertsons 3417,WA,3520 Pacific Ave SE,98501,Albertsons
300,-122.7685702,47.0591767,https://www.safeway.com/pharmacy/covid-19.html,Olympia,Safeway 1173,WA,1243 Marvin Rd N E,98516,Safeway
301,-122.9432291,47.034113,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Olympia,Haggen 3444,WA,1313 Cooper Point Rd SW,98502,Haggen
302,-122.8313363,47.0495224,https://www.safeway.com/pharmacy/covid-19.html,Olympia,Safeway 1952,WA,4280 Martin Way E.,98516,Safeway
303,-122.9442578,47.0460864,https://www.safeway.com/pharmacy/covid-19.html,Olympia,Safeway 1464,WA,3215 Harrison Ave. N.w.,98502,Safeway
304,-122.2116083,47.0978118,https://www.safeway.com/pharmacy/covid-19.html,Orting,Safeway 1844,WA,301 Whitesell St. NW,98360,Safeway
305,-123.4375437,48.115957,https://www.safeway.com/pharmacy/covid-19.html,Port Angeles,Safeway 1492,WA,110 East 3rd Street,98362,Safeway
306,-123.3825136,48.1060213,https://www.safeway.com/pharmacy/covid-19.html,Port Angeles,Safeway 1922,WA,2709 E. Highway 101,98362,Safeway
307,-122.6127144,47.5357473,https://www.albertsons.com/pharmacy/covid-19.html,Port Orchard,Albertsons 0475,WA,1434 Olney Ave. S. E.,98366,Albertsons
308,-122.6543021,47.4960999,https://www.albertsons.com/pharmacy/covid-19.html,Port Orchard,Albertsons 0419,WA,370 S W Sedgwick Rd,98367,Albertsons
309,-122.6323498,47.5183557,https://www.safeway.com/pharmacy/covid-19.html,Port Orchard,Safeway 3317,WA,3355 Bethel Rd. SE,98366,Safeway
310,-122.7848877,48.1081301,https://www.safeway.com/pharmacy/covid-19.html,Port Townsend,Safeway 0538,WA,442 W Sims Way,98368,Safeway
311,-122.6390886,47.7381916,https://www.safeway.com/pharmacy/covid-19.html,Poulsbo,Safeway 3148,WA,19245 10th Ave Ne,98370,Safeway
312,-117.1801848,46.7155837,https://www.safeway.com/pharmacy/covid-19.html,Pullman,Safeway 2639,WA,430 Se Bishop Blvd.,99163,Safeway
313,-122.3613726,47.1560693,https://www.albertsons.com/pharmacy/covid-19.html,Puyallup,Albertsons 3106,WA,11012 Canyon Rd. East,98373,Albertsons
314,-122.2950361,47.1870135,https://www.safeway.com/pharmacy/covid-19.html,Puyallup,Safeway 0422,WA,611 S Meridian,98371,Safeway
315,-122.3580298,47.1519926,https://www.safeway.com/pharmacy/covid-19.html,Puyallup,Safeway 1798,WA,11501 Canyon Road E.,98373,Safeway
316,-122.2963802,47.1351434,https://www.safeway.com/pharmacy/covid-19.html,Puyallup,Safeway 2640,WA,13308 Meridian St E.,98373,Safeway
317,-122.3551562,47.0951006,https://www.safeway.com/pharmacy/covid-19.html,Puyallup,Safeway 3228 Safeway,WA,5616 176th St. East,98375,Safeway
318,-122.2591966,47.1848949,https://www.safeway.com/pharmacy/covid-19.html,Puyallup,Safeway 2729,WA,708 Shaw Rd,98372,Safeway
319,-122.0288469,47.6454819,https://www.albertsons.com/pharmacy/covid-19.html,Redmond,Albertsons 3418,WA,3925 236Th Ave NE,98053,Albertsons
320,-122.1633945,47.4894722,https://www.safeway.com/pharmacy/covid-19.html,Renton,Safeway 3319,WA,4300 NE 4th,98059,Safeway
321,-122.2170465,47.4798242,https://www.safeway.com/pharmacy/covid-19.html,Renton,Safeway 1563,WA,200 S. 3rd St.,98057,Safeway
322,-119.2696183,46.2280664,https://www.albertsons.com/pharmacy/covid-19.html,Richland,Albertsons 0252,WA,690 Gage Blvd,99352,Albertsons
323,-119.2781116,46.2995541,https://www.safeway.com/pharmacy/covid-19.html,Richland,Safeway 0333,WA,1803 George Washington Way,99354,Safeway
324,-122.0357728,47.6153939,https://www.safeway.com/pharmacy/covid-19.html,Sammamish,Safeway 0555 Safeway,WA,630 228th Ave N E,98074,Safeway
325,-122.2845956,47.455652,https://www.safeway.com/pharmacy/covid-19.html,Sea-tac,Safeway 1493,WA,4011 S. 164th,98188,Safeway
326,-122.2920209,47.5692285,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1508,WA,3820 Rainier Ave S,98118,Safeway
327,-122.3141534,47.7180957,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1586,WA,12318 15th Avenue Ne,98125,Safeway
328,-122.3154442,47.6204958,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1551,WA,1410 E John Street,98112,Safeway
329,-122.3599901,47.6235718,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1885,WA,516 1st Ave West,98119,Safeway
330,-122.3192075,47.6818565,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1550,WA,7300 Roosevelt Way Ne,98115,Safeway
331,-122.3764879,47.6682563,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1477,WA,1423 Nw Market St.,98107,Safeway
332,-122.3583225,47.6376421,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 0368,WA,2100 Queen Anne Avenue_n,98109,Safeway
333,-122.2915278,47.6825128,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 0423,WA,7340 35th N E,98115,Safeway
334,-122.3694447,47.5168043,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1923,WA,9620 28th Avenue Sw,98126,Safeway
335,-122.3881344,47.5799392,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 2932,WA,2622 California Ave Sw,98116,Safeway
336,-122.378315,47.6896812,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1143,WA,8340 15th Ave Nw,98117,Safeway
337,-122.2972602,47.662116,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 0488,WA,3020 Northeast_45th St.,98105,Safeway
338,-122.270873,47.5206254,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1965,WA,9262 Rainier Ave. S.,98118,Safeway
339,-122.3055533,47.6178326,https://www.safeway.com/pharmacy/covid-19.html,Seattle,Safeway 1993,WA,2201 E. Madison,98112,Safeway
340,-123.1194503,48.0809825,https://www.safeway.com/pharmacy/covid-19.html,Sequim,Safeway 1448,WA,680f West Washington,98382,Safeway
341,-123.1085995,47.2146302,https://www.safeway.com/pharmacy/covid-19.html,Shelton,Safeway 0585,WA,600 Franklin St,98584,Safeway
342,-122.3150446,47.7543739,https://www.safeway.com/pharmacy/covid-19.html,Shoreline,Safeway 0497,WA,17202 15th Ave N E,98155,Safeway
343,-122.3458227,47.7409021,https://www.safeway.com/pharmacy/covid-19.html,Shoreline,Safeway 3213,WA,15332 Aurora Ave N,98133,Safeway
344,-122.1275145,47.8389424,https://www.albertsons.com/pharmacy/covid-19.html,Snohomish,Albertsons 3419,WA,17520 SR 9 Southeast,98296,Albertsons
345,-122.0985854,47.9277274,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Snohomish,Haggen 3482,WA,1301 Avenue D,98290,Haggen
346,-117.4268044,47.7161195,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 3248,WA,West 902 Francis Avenue,99205,Safeway
347,-117.3692564,47.6009159,https://www.albertsons.com/pharmacy/covid-19.html,Spokane,Albertsons 1268,WA,3010 E 57th Ave,99223,Albertsons
348,-117.3996053,47.750404,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 1299,WA,10100 N Newport Highway,99218,Safeway
349,-117.3768018,47.6294826,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 1242,WA,E 2509 29th Ave,99223,Safeway
350,-117.3969117,47.6723397,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 3255,WA,East 933 Mission Avenue,99202,Safeway
351,-117.4384739,47.6800299,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 0342,WA,1616 W Northwest Boulevard,99205,Safeway
352,-117.490696,47.7396198,https://www.albertsons.com/pharmacy/covid-19.html,Spokane,Albertsons 0206,WA,9001 N. Indian Trail Rd,99208,Albertsons
353,-117.369546,47.6941742,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 1799,WA,3919 N. Market Street,99207,Safeway
354,-117.2183274,47.6556871,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 1473,WA,14020 E Sprague,99216,Safeway
